Wall time,Step,Value
1686390415.8054638,8219,6.489999771118164
1686391693.828589,16440,5.691999912261963
1686392969.5352123,24660,5.577000141143799
1686394242.804863,32881,5.519000053405762
1686395514.4095953,41101,5.480999946594238
1686396785.3078048,49322,5.453999996185303
