Wall time,Step,Value
1686341148.9651234,13900,6.831999778747559
1686341162.2336302,14000,6.861000061035156
1686341174.6733465,14100,6.882999897003174
1686341187.4058352,14200,6.864999771118164
1686341200.5960102,14300,6.956999778747559
1686341213.642506,14400,6.940999984741211
1686341225.9205632,14500,6.861000061035156
1686341238.1456463,14600,6.926000118255615
1686341250.4632664,14700,6.9670000076293945
1686341263.4789772,14800,6.8429999351501465
1686341276.1941388,14900,6.854000091552734
1686341289.0162976,15000,6.848999977111816
1686341301.7344017,15100,6.826000213623047
1686341313.839554,15200,6.853000164031982
1686341326.43794,15300,6.863999843597412
1686341339.16713,15400,6.875999927520752
1686341352.0596025,15500,6.88700008392334
1686341365.4791195,15600,6.876999855041504
1686341378.2595692,15700,6.883999824523926
1686341390.3819473,15800,6.861000061035156
1686341402.8604288,15900,6.824999809265137
1686341415.8390834,16000,6.84499979019165
1686341429.0077105,16100,6.918000221252441
1686341441.8990593,16200,6.861999988555908
1686341454.9797838,16300,6.816999912261963
1686341467.187113,16400,6.810999870300293
1686341479.583064,16500,6.88700008392334
1686341491.9659817,16600,6.855000019073486
1686341504.6586454,16700,6.888999938964844
1686341517.044006,16800,6.915999889373779
1686341529.3494253,16900,6.934000015258789
1686341541.8355277,17000,6.892000198364258
1686341574.8532414,17100,6.803999900817871
1686341587.9251087,17200,6.828999996185303
1686341599.8985455,17300,6.74399995803833
1686341612.505191,17400,6.800000190734863
1686341625.2598307,17500,6.817999839782715
1686341638.183018,17600,6.755000114440918
1686341651.1599011,17700,6.723999977111816
1686341664.255923,17800,6.802999973297119
1686341676.8961995,17900,6.815999984741211
1686341688.9451914,18000,6.7779998779296875
1686341701.427212,18100,6.808000087738037
1686341714.1437366,18200,6.776000022888184
1686341726.6658995,18300,6.723999977111816
1686341739.7396276,18400,6.78000020980835
1686341752.1687853,18500,6.783999919891357
1686341765.2275362,18600,6.789000034332275
1686341777.2715857,18700,6.770999908447266
1686341789.4276257,18800,6.8460001945495605
1686341801.896869,18900,6.741000175476074
1686341814.6599772,19000,6.7829999923706055
1686341827.1691864,19100,6.744999885559082
1686341839.3749495,19200,6.824999809265137
1686341851.7045445,19300,6.798999786376953
1686341864.4055133,19400,6.809999942779541
1686341876.9966443,19500,6.816999912261963
1686341889.7155426,19600,6.784999847412109
1686341902.408244,19700,6.789999961853027
1686341915.101991,19800,6.829999923706055
1686341927.2137458,19900,6.732999801635742
1686341939.3771172,20000,6.7210001945495605
1686341951.8910272,20100,6.754000186920166
1686341965.8620496,20200,6.853000164031982
1686341978.891739,20300,6.78000020980835
1686341991.9236593,20400,6.818999767303467
1686342004.2790277,20500,6.795000076293945
1686342016.6506498,20600,6.811999797821045
1686342029.3438554,20700,6.796000003814697
1686342041.9861326,20800,6.831999778747559
1686342054.4247875,20900,6.769999980926514
1686342066.804249,21000,6.802999973297119
1686342078.8677826,21100,6.802999973297119
1686342090.9298484,21200,6.791999816894531
1686342123.9747553,21300,6.783999919891357
1686342136.561263,21400,6.669000148773193
1686342148.9026022,21500,6.671999931335449
1686342162.5108542,21600,6.714000225067139
1686342175.0417888,21700,6.71999979019165
1686342187.6509376,21800,6.682000160217285
1686342199.614411,21900,6.734000205993652
1686342211.9508576,22000,6.701000213623047
1686342224.7508724,22100,6.735000133514404
1686342237.1590955,22200,6.738999843597412
1686342249.8132977,22300,6.7829999923706055
1686342262.4323864,22400,6.7270002365112305
1686342274.8855503,22500,6.7129998207092285
1686342287.060124,22600,6.730999946594238
1686342300.2697656,22700,6.745999813079834
1686342313.1111538,22800,6.7829999923706055
1686342325.453228,22900,6.742000102996826
1686342338.3443756,23000,6.704999923706055
1686342351.0179749,23100,6.702000141143799
1686342363.9026694,23200,6.688000202178955
1686342376.4690168,23300,6.818999767303467
1686342389.716084,23400,6.750999927520752
1686342402.497743,23500,6.723999977111816
1686342414.622995,23600,6.763999938964844
1686342426.7766943,23700,6.767000198364258
1686342439.1292565,23800,6.809000015258789
1686342451.8535547,23900,6.706999778747559
1686342464.3770444,24000,6.744999885559082
1686342477.3271859,24100,6.750999927520752
1686342490.0615218,24200,6.744999885559082
1686342502.636809,24300,6.697000026702881
1686342515.0003517,24400,6.708000183105469
1686342527.2519455,24500,6.757999897003174
1686342540.1334105,24600,6.736000061035156
1686342554.0435593,24700,6.757999897003174
1686342567.3011408,24800,6.739999771118164
1686342580.0865836,24900,6.74399995803833
1686342592.486687,25000,6.684000015258789
1686342604.652694,25100,6.710000038146973
1686342617.3980024,25200,6.703000068664551
1686342629.815514,25300,6.7789998054504395
1686342642.7855375,25400,6.7179999351501465
1686342655.0723894,25500,6.729000091552734
